gene	chrom	strand	gene_start	gene_end	gene_length	region_start	region_end	region_length	preprocess_status	n_cds	n_utr5	n_utr3	n_transcripts	n_tokens	n_unk_tokens	over_token_cap	over_vocab_limit
Zm00001d027506.RefGen_V4	1	+	7028338	7034080	5743	7028136	7034280	6144	retained	11	11	6	4	384	0	0	0
Zm00001d027508.RefGen_V4	1	+	7064043	7068106	4064	7063002	7069146	6144	retained	6	2	3	3	158	0	0	0
Zm00001d027509.RefGen_V4	1	+	7072426	7074524	2099	7070402	7076546	6144	retained	10	3	2	2	199	0	0	0
Zm00001d027510.RefGen_V4	1	-	7075161	7079887	4727	7074451	7080595	6144	retained	9	2	1	2	158	0	0	0
Zm00001d027511.RefGen_V4	1	-	7144392	7146668	2277	7142457	7148601	6144	retained	5	1	1	1	94	0	0	0
Zm00001d027512.RefGen_V4	1	-	7148372	7152568	4197	7147397	7153541	6144	retained	11	1	1	2	181	0	0	0
Zm00001d027513.RefGen_V4	1	-	7153554	7154144	591	7150776	7156920	6144	retained	2	1	0	1	42	0	0	0
Zm00001d027514.RefGen_V4	1	-	7177670	7183179	5510	7177352	7183496	6144	retained	15	3	4	4	291	0	0	0
Zm00001d027515.RefGen_V4	1	+	7238508	7259024	20517	7236477	7261053	24576	retained	26	23	4	11	856	0	0	0
Zm00001d027516.RefGen_V4	1	+	7292688	7296937	4250	7291740	7297884	6144	retained	13	1	1	2	207	0	0	0
Zm00001d027517.RefGen_V4	1	+	7297900	7300800	2901	7296277	7302421	6144	retained	9	8	2	3	256	0	0	0
Zm00001d027518.RefGen_V4	1	-	7311454	7312602	1149	7308955	7315099	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027519.RefGen_V4	1	+	7339915	7346200	6286	7336913	7349201	12288	retained	5	1	1	1	94	0	0	0
Zm00001d027520.RefGen_V4	1	+	7356309	7358599	2291	7354381	7360525	6144	retained	4	1	1	1	81	0	0	0
Zm00001d027522.RefGen_V4	1	+	7387871	7388947	1077	7385336	7391480	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027523.RefGen_V4	1	+	7394984	7399582	4599	7394210	7400354	6144	retained	13	6	10	7	415	0	0	0
Zm00001d027524.RefGen_V4	1	+	7401558	7403097	1540	7399255	7405399	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027525.RefGen_V4	1	+	7404965	7406223	1259	7402521	7408665	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027527.RefGen_V4	1	-	7457235	7459538	2304	7455314	7461458	6144	retained	6	5	5	3	222	0	0	0
Zm00001d027528.RefGen_V4	1	-	7486177	7489708	3532	7484870	7491014	6144	retained	11	0	0	1	146	0	0	0
Zm00001d027530.RefGen_V4	1	-	7490367	7492305	1939	7488263	7494407	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027531.RefGen_V4	1	-	7548894	7549193	300	7545971	7552115	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027532.RefGen_V4	1	+	7558685	7564087	5403	7558313	7564457	6144	retained	14	11	6	4	407	0	0	0
Zm00001d027533.RefGen_V4	1	+	7564459	7567651	3193	7562982	7569126	6144	retained	4	1	1	1	81	0	0	0
Zm00001d027534.RefGen_V4	1	-	7566776	7568986	2211	7564808	7570952	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027535.RefGen_V4	1	-	7598105	7602501	4397	7597230	7603374	6144	retained	2	1	1	1	52	0	0	0
Zm00001d027536.RefGen_V4	1	-	7686285	7701265	14981	7684558	7702990	18432	retained	15	8	9	9	500	0	0	0
Zm00001d027537.RefGen_V4	1	-	7714226	7716606	2381	7712343	7718487	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027538.RefGen_V4	1	+	7765121	7766521	1401	7762748	7768892	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027539.RefGen_V4	1	-	7844326	7845737	1412	7841959	7848103	6144	retained	4	2	2	2	108	0	0	0
Zm00001d027540.RefGen_V4	1	-	7878334	7879915	1582	7876052	7882196	6144	retained	4	4	3	2	147	0	0	0
Zm00001d027541.RefGen_V4	1	-	7882159	7883359	1201	7879686	7885830	6144	retained	4	2	3	2	121	0	0	0
Zm00001d027542.RefGen_V4	1	-	7885525	7886863	1339	7883121	7889265	6144	retained	3	1	1	2	71	0	0	0
Zm00001d027544.RefGen_V4	1	-	7978897	7991204	12308	7975834	7994266	18432	retained	7	1	6	3	230	0	0	0
Zm00001d027545.RefGen_V4	1	-	7996632	7997815	1184	7994151	8000295	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027546.RefGen_V4	1	-	8017653	8019823	2171	8015665	8021809	6144	retained	4	1	1	1	81	0	0	0
Zm00001d027548.RefGen_V4	1	+	8046302	8047417	1116	8043787	8049931	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027549.RefGen_V4	1	-	8053530	8055161	1632	8051273	8057417	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027550.RefGen_V4	1	+	8055744	8056160	417	8052879	8059023	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027551.RefGen_V4	1	-	8058918	8065189	6272	8055909	8068197	12288	retained	9	1	3	1	172	0	0	0
Zm00001d027554.RefGen_V4	1	+	8114840	8115307	468	8112001	8118145	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027555.RefGen_V4	1	-	8115891	8118284	2394	8114015	8120159	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027556.RefGen_V4	1	-	8119828	8122747	2920	8118215	8124359	6144	retained	4	1	1	1	81	0	0	0
Zm00001d027557.RefGen_V4	1	-	8129042	8130156	1115	8126526	8132670	6144	retained	5	3	3	3	149	0	0	0
Zm00001d027558.RefGen_V4	1	-	8152458	8164250	11793	8152209	8164497	12288	retained	30	27	14	14	1166	0	0	0
Zm00001d027565.RefGen_V4	1	-	8221827	8223297	1471	8219489	8225633	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027566.RefGen_V4	1	+	8229144	8232742	3599	8227870	8234014	6144	retained	9	0	1	1	133	0	0	0
Zm00001d027567.RefGen_V4	1	+	8234878	8235877	1000	8232305	8238449	6144	retained	4	1	0	1	68	0	0	0
Zm00001d027568.RefGen_V4	1	-	8237987	8238802	816	8235322	8241466	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027569.RefGen_V4	1	+	8246625	8247566	942	8244023	8250167	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027570.RefGen_V4	1	+	8280558	8285255	4698	8279834	8285978	6144	retained	6	6	8	7	294	0	0	0
Zm00001d027571.RefGen_V4	1	-	8286848	8291232	4385	8285967	8292111	6144	retained	5	19	10	11	500	0	0	0
Zm00001d027572.RefGen_V4	1	+	8302347	8308349	6003	8302275	8308419	6144	retained	7	10	10	7	360	0	0	0
Zm00001d027573.RefGen_V4	1	-	8308824	8312491	3668	8307585	8313729	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027576.RefGen_V4	1	+	8333074	8336362	3289	8331645	8337789	6144	retained	7	10	8	6	353	0	0	0
Zm00001d027577.RefGen_V4	1	-	8339277	8357146	17870	8338995	8357427	18432	retained	17	4	21	7	600	0	0	0
Zm00001d027578.RefGen_V4	1	+	8363014	8365720	2707	8361294	8367438	6144	retained	8	0	0	1	107	0	0	0
Zm00001d027580.RefGen_V4	1	+	8369095	8371979	2885	8367464	8373608	6144	retained	6	0	1	1	94	0	0	0
Zm00001d027581.RefGen_V4	1	+	8372150	8373610	1461	8369807	8375951	6144	retained	6	1	1	1	107	0	0	0
Zm00001d027582.RefGen_V4	1	-	8373817	8376354	2538	8372013	8378157	6144	retained	4	1	1	1	81	0	0	0
Zm00001d027583.RefGen_V4	1	-	8414357	8418081	3725	8413146	8419290	6144	retained	6	2	1	2	124	0	0	0
Zm00001d027585.RefGen_V4	1	+	8485866	8489268	3403	8484494	8490638	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027587.RefGen_V4	1	+	8496660	8498315	1656	8494415	8500559	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027588.RefGen_V4	1	+	8552388	8557230	4843	8551736	8557880	6144	retained	5	6	3	4	185	0	0	0
Zm00001d027589.RefGen_V4	1	+	8572245	8574091	1847	8570095	8576239	6144	retained	5	2	3	2	134	0	0	0
Zm00001d027590.RefGen_V4	1	-	8573955	8577898	3944	8572854	8578998	6144	retained	10	8	3	5	292	0	0	0
Zm00001d027591.RefGen_V4	1	-	8582498	8582883	386	8579618	8585762	6144	retained	3	0	0	1	42	0	0	0
Zm00001d027592.RefGen_V4	1	-	8589933	8592006	2074	8587897	8594041	6144	retained	5	0	0	1	68	0	0	0
Zm00001d027593.RefGen_V4	1	-	8596506	8599611	3106	8594986	8601130	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027595.RefGen_V4	1	+	8661846	8665065	3220	8660383	8666527	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027596.RefGen_V4	1	-	8666871	8671854	4984	8666290	8672434	6144	retained	6	7	5	8	241	0	0	0
Zm00001d027597.RefGen_V4	1	+	8675905	8676846	942	8673303	8679447	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027598.RefGen_V4	1	-	8677635	8679500	1866	8675495	8681639	6144	retained	5	1	2	2	112	0	0	0
Zm00001d027599.RefGen_V4	1	+	8701300	8702856	1557	8699005	8705149	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027601.RefGen_V4	1	-	8774248	8775855	1608	8771979	8778123	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027603.RefGen_V4	1	+	8790903	8794629	3727	8789693	8795837	6144	retained	8	0	0	1	107	0	0	0
Zm00001d027604.RefGen_V4	1	-	8820126	8820398	273	8817189	8823333	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027605.RefGen_V4	1	-	8853746	8854381	636	8850991	8857135	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027606.RefGen_V4	1	+	8916341	8917933	1593	8914064	8920208	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027607.RefGen_V4	1	-	8919684	8921767	2084	8917653	8923797	6144	retained	3	0	1	1	55	0	0	0
Zm00001d027610.RefGen_V4	1	-	8979876	8981567	1692	8977649	8983793	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027611.RefGen_V4	1	+	8981882	8983387	1506	8979562	8985706	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027612.RefGen_V4	1	-	9008951	9013386	4436	9008096	9014240	6144	retained	11	12	12	10	508	0	0	0
Zm00001d027613.RefGen_V4	1	-	9015345	9016646	1302	9012923	9019067	6144	retained	3	2	1	2	82	0	0	0
Zm00001d027615.RefGen_V4	1	-	9101744	9102472	729	9099035	9105179	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027616.RefGen_V4	1	+	9108126	9111252	3127	9106616	9112760	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027618.RefGen_V4	1	+	9112947	9115668	2722	9111235	9117379	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027619.RefGen_V4	1	+	9119707	9122688	2982	9118125	9124269	6144	retained	12	7	5	5	319	0	0	0
Zm00001d027620.RefGen_V4	1	+	9155900	9158857	2958	9154306	9160450	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027621.RefGen_V4	1	+	9160553	9163106	2554	9158757	9164901	6144	retained	2	1	0	1	42	0	0	0
Zm00001d027622.RefGen_V4	1	+	9228763	9233305	4543	9227961	9234105	6144	retained	2	1	1	1	54	0	0	0
Zm00001d027623.RefGen_V4	1	-	9256393	9258054	1662	9254151	9260295	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027624.RefGen_V4	1	+	9341530	9344789	3260	9340087	9346231	6144	retained	3	3	2	2	108	0	0	0
Zm00001d027625.RefGen_V4	1	-	9346098	9353496	7399	9343652	9355940	12288	retained	14	2	1	2	233	0	0	0
Zm00001d027626.RefGen_V4	1	-	9404918	9411381	6464	9402005	9414293	12288	retained	22	21	9	11	766	0	0	0
Zm00001d027627.RefGen_V4	1	+	9451166	9453547	2382	9449284	9455428	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027628.RefGen_V4	1	-	9479223	9480967	1745	9477022	9483166	6144	retained	3	0	0	1	42	0	0	0
Zm00001d027630.RefGen_V4	1	+	9488000	9492140	4141	9486997	9493141	6144	retained	16	13	7	9	511	0	0	0
Zm00001d027631.RefGen_V4	1	-	9497951	9498772	822	9495289	9501433	6144	retained	2	2	1	1	68	0	0	0
Zm00001d027633.RefGen_V4	1	+	9547625	9612900	65276	9546470	9614054	67584	region_over_maxlen	34	24	0	12	1104	0	0	0
Zm00001d027636.RefGen_V4	1	+	9637254	9638102	849	9634605	9640749	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027637.RefGen_V4	1	-	9638241	9644168	5928	9638132	9644276	6144	retained	12	10	4	6	364	0	0	0
Zm00001d027638.RefGen_V4	1	+	9730995	9732407	1413	9728628	9734772	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027639.RefGen_V4	1	-	9746407	9748213	1807	9744237	9750381	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027642.RefGen_V4	1	+	9775794	9777248	1455	9773448	9779592	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027643.RefGen_V4	1	+	9781367	9782878	1512	9779050	9785194	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027645.RefGen_V4	1	-	9880364	9883905	3542	9879062	9885206	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027646.RefGen_V4	1	+	9986510	9996961	10452	9985591	9997879	12288	retained	4	1	1	1	82	0	0	0
Zm00001d027647.RefGen_V4	1	-	10028217	10030507	2291	10026289	10032433	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027648.RefGen_V4	1	-	10061602	10064837	3236	10060147	10066291	6144	retained	5	1	1	1	94	0	0	0
Zm00001d027649.RefGen_V4	1	+	10105590	10109563	3974	10104504	10110648	6144	retained	29	10	6	10	678	0	0	0
Zm00001d027651.RefGen_V4	1	-	10117509	10118710	1202	10115037	10121181	6144	retained	4	1	0	1	68	0	0	0
Zm00001d027652.RefGen_V4	1	-	10150836	10152891	2056	10148791	10154935	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027655.RefGen_V4	1	+	10257667	10258752	1086	10255137	10261281	6144	retained	5	2	1	2	111	0	0	0
Zm00001d027656.RefGen_V4	1	+	10261506	10265855	4350	10260608	10266752	6144	retained	8	3	1	2	163	0	0	0
Zm00001d027657.RefGen_V4	1	+	10318849	10322079	3231	10317391	10323535	6144	retained	3	1	0	1	55	0	0	0
Zm00001d027658.RefGen_V4	1	+	10330337	10331277	941	10327734	10333878	6144	retained	1	1	0	1	29	0	0	0
Zm00001d027659.RefGen_V4	1	+	10349113	10358254	9142	10347539	10359827	12288	retained	9	3	2	2	196	0	0	0
Zm00001d027662.RefGen_V4	1	+	10425445	10427529	2085	10423414	10429558	6144	retained	1	1	1	1	42	0	0	0
Zm00001d027665.RefGen_V4	1	+	10492323	10572503	80181	10489404	10575420	86016	region_over_maxlen	78	73	35	26	3510	50	1	1
Zm00001d027667.RefGen_V4	1	-	10614579	10622700	8122	10612495	10624783	12288	retained	5	20	11	16	557	0	0	0
Zm00001d027671.RefGen_V4	1	-	10681229	10686519	5291	10680801	10686945	6144	retained	6	2	1	1	115	0	0	0
Zm00001d027672.RefGen_V4	1	+	10687116	10690173	3058	10685572	10691716	6144	retained	5	5	2	2	161	0	0	0
Zm00001d027673.RefGen_V4	1	-	10752127	10754142	2016	10750062	10756206	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027674.RefGen_V4	1	-	10755659	10757365	1707	10753439	10759583	6144	retained	5	1	2	2	109	0	0	0
Zm00001d027675.RefGen_V4	1	-	10758933	10761622	2690	10757205	10763349	6144	retained	7	3	4	3	197	0	0	0
Zm00001d027676.RefGen_V4	1	+	10854296	10857324	3029	10852737	10858881	6144	retained	5	1	0	1	81	0	0	0
Zm00001d027677.RefGen_V4	1	-	10875911	10878329	2419	10874047	10880191	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027678.RefGen_V4	1	+	10986933	10988125	1193	10984456	10990600	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027679.RefGen_V4	1	-	10992938	10994177	1240	10990485	10996629	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027680.RefGen_V4	1	-	11011198	11015865	4668	11010459	11016603	6144	retained	7	2	2	3	155	0	0	0
Zm00001d027681.RefGen_V4	1	-	11065460	11065705	246	11062510	11068654	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027682.RefGen_V4	1	-	11066056	11069126	3071	11064518	11070662	6144	retained	10	2	3	3	210	0	0	0
Zm00001d027683.RefGen_V4	1	+	11126731	11130713	3983	11125649	11131793	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027684.RefGen_V4	1	-	11137397	11138338	942	11134795	11140939	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027685.RefGen_V4	1	-	11144189	11145097	909	11141570	11147714	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027686.RefGen_V4	1	+	11155767	11156159	393	11152890	11159034	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027687.RefGen_V4	1	+	11155935	11156159	225	11152974	11159118	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027688.RefGen_V4	1	-	11158115	11165247	7133	11155536	11167824	12288	retained	11	12	6	7	436	0	0	0
Zm00001d027690.RefGen_V4	1	+	11168984	11169217	234	11166028	11172172	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027691.RefGen_V4	1	+	11207688	11225217	17530	11207236	11225668	18432	retained	14	2	2	1	257	0	0	0
Zm00001d027694.RefGen_V4	1	+	11299491	11303586	4096	11298466	11304610	6144	retained	6	1	3	2	141	0	0	0
Zm00001d027695.RefGen_V4	1	-	11304567	11304881	315	11301651	11307795	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027696.RefGen_V4	1	+	11305953	11309729	3777	11304768	11310912	6144	retained	3	0	0	1	42	0	0	0
Zm00001d027697.RefGen_V4	1	+	11314620	11318076	3457	11313275	11319419	6144	retained	12	1	1	3	210	0	0	0
Zm00001d027698.RefGen_V4	1	+	11321124	11322611	1488	11318795	11324939	6144	retained	4	1	2	1	94	0	0	0
Zm00001d027699.RefGen_V4	1	+	11358826	11365515	6690	11356026	11368314	12288	retained	6	4	6	3	217	0	0	0
Zm00001d027700.RefGen_V4	1	-	11409287	11410861	1575	11407001	11413145	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027701.RefGen_V4	1	-	11432184	11438681	6498	11429288	11441576	12288	retained	21	12	10	5	602	0	0	0
Zm00001d027702.RefGen_V4	1	+	11490592	11492813	2222	11488630	11494774	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027703.RefGen_V4	1	-	11493216	11495046	1831	11491058	11497202	6144	retained	3	2	5	3	136	0	0	0
Zm00001d027705.RefGen_V4	1	-	11553987	11554837	851	11551339	11557483	6144	retained	1	1	2	1	55	0	0	0
Zm00001d027706.RefGen_V4	1	+	11584062	11590167	6106	11584042	11590186	6144	retained	17	6	15	5	506	0	0	0
Zm00001d027707.RefGen_V4	1	-	11591119	11595660	4542	11590317	11596461	6144	retained	15	7	12	7	482	0	0	0
Zm00001d027708.RefGen_V4	1	-	11664783	11666908	2126	11662773	11668917	6144	retained	4	4	1	2	122	0	0	0
Zm00001d027709.RefGen_V4	1	+	11671171	11678446	7276	11668664	11680952	12288	retained	9	1	3	2	183	0	0	0
Zm00001d027710.RefGen_V4	1	+	11715889	11717774	1886	11713759	11719903	6144	retained	5	4	3	3	161	0	0	0
Zm00001d027711.RefGen_V4	1	-	11719840	11725110	5271	11719402	11725546	6144	retained	9	4	6	4	257	0	0	0
Zm00001d027713.RefGen_V4	1	+	11783331	11784682	1352	11780934	11787078	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027714.RefGen_V4	1	+	11881252	11887552	6301	11878257	11890545	12288	retained	10	2	4	2	216	0	0	0
Zm00001d027715.RefGen_V4	1	+	11952380	11984542	32163	11950028	11986892	36864	retained	27	4	3	5	535	0	0	0
Zm00001d027717.RefGen_V4	1	+	12042589	12043629	1041	12040036	12046180	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027718.RefGen_V4	1	+	12073317	12074572	1256	12070872	12077016	6144	retained	3	1	1	2	71	0	0	0
Zm00001d027719.RefGen_V4	1	+	12103775	12105421	1647	12101525	12107669	6144	retained	5	1	1	1	94	0	0	0
Zm00001d027720.RefGen_V4	1	-	12139063	12139619	557	12136268	12142412	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027721.RefGen_V4	1	-	12140948	12146615	5668	12140709	12146853	6144	retained	2	1	1	1	52	0	0	0
Zm00001d027722.RefGen_V4	1	+	12170863	12175121	4259	12169919	12176063	6144	retained	6	3	0	3	134	0	0	0
Zm00001d027723.RefGen_V4	1	-	12176198	12182441	6244	12173175	12185463	12288	retained	11	2	1	2	193	0	0	0
Zm00001d027725.RefGen_V4	1	+	12285452	12287041	1590	12283174	12289318	6144	retained	4	0	0	1	55	0	0	0
Zm00001d027726.RefGen_V4	1	+	12288610	12296582	7973	12286451	12298739	12288	retained	25	23	8	9	824	0	0	0
Zm00001d027727.RefGen_V4	1	+	12330534	12331811	1278	12328100	12334244	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027728.RefGen_V4	1	+	12335763	12340666	4904	12335142	12341286	6144	retained	8	1	1	1	130	0	0	0
Zm00001d027729.RefGen_V4	1	-	12340668	12342288	1621	12338405	12344549	6144	retained	3	1	1	1	68	0	0	0
Zm00001d027731.RefGen_V4	1	-	12354762	12359640	4879	12354128	12360272	6144	retained	21	14	14	14	741	0	0	0
Zm00001d027732.RefGen_V4	1	-	12364471	12371991	7521	12362086	12374374	12288	retained	9	1	1	1	146	0	0	0
Zm00001d027733.RefGen_V4	1	+	12365001	12366093	1093	12362474	12368618	6144	retained	1	1	0	1	29	0	0	0
Zm00001d027734.RefGen_V4	1	+	12374888	12378539	3652	12373641	12379785	6144	retained	11	9	5	7	365	0	0	0
Zm00001d027735.RefGen_V4	1	+	12386436	12387395	960	12383843	12389987	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027736.RefGen_V4	1	+	12390472	12390800	329	12387563	12393707	6144	retained	2	0	0	1	29	0	0	0
Zm00001d027737.RefGen_V4	1	+	12390828	12392044	1217	12388363	12394507	6144	retained	6	0	0	1	81	0	0	0
Zm00001d027738.RefGen_V4	1	+	12393671	12398258	4588	12392892	12399036	6144	retained	2	1	1	1	54	0	0	0
Zm00001d027739.RefGen_V4	1	-	12400468	12401019	552	12397671	12403815	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027740.RefGen_V4	1	-	12442621	12443983	1363	12440229	12446373	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027741.RefGen_V4	1	+	12444329	12446126	1798	12442155	12448299	6144	retained	3	1	0	1	55	0	0	0
Zm00001d027742.RefGen_V4	1	-	12448970	12449458	489	12446141	12452285	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027743.RefGen_V4	1	+	12502776	12510591	7816	12500539	12512827	12288	retained	16	5	13	6	507	0	0	0
Zm00001d027744.RefGen_V4	1	+	12510999	12511508	510	12508181	12514325	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027745.RefGen_V4	1	+	12528993	12531966	2974	12527407	12533551	6144	retained	6	0	1	4	106	0	0	0
Zm00001d027746.RefGen_V4	1	-	12532781	12533074	294	12529855	12535999	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027747.RefGen_V4	1	-	12535191	12535893	703	12532469	12538613	6144	retained	4	1	2	1	94	0	0	0
Zm00001d027748.RefGen_V4	1	-	12538562	12543035	4474	12537726	12543870	6144	retained	4	6	2	4	176	0	0	0
Zm00001d027749.RefGen_V4	1	-	12546659	12552109	5451	12546311	12552455	6144	retained	13	8	3	3	319	0	0	0
Zm00001d027751.RefGen_V4	1	-	12621185	12624879	3695	12619959	12626103	6144	retained	3	0	0	1	42	0	0	0
Zm00001d027752.RefGen_V4	1	-	12628889	12640144	11256	12628372	12640660	12288	retained	42	59	52	32	2385	25	1	1
Zm00001d027753.RefGen_V4	1	+	12658925	12661298	2374	12657039	12663183	6144	retained	6	0	0	1	81	0	0	0
Zm00001d027754.RefGen_V4	1	+	12672174	12674629	2456	12670329	12676473	6144	retained	10	10	5	7	367	0	0	0
Zm00001d027755.RefGen_V4	1	+	12675736	12681850	6115	12675720	12681864	6144	retained	9	2	2	3	170	0	0	0
Zm00001d027756.RefGen_V4	1	+	12708983	12713231	4249	12708034	12714178	6144	retained	8	2	1	2	153	0	0	0
Zm00001d027757.RefGen_V4	1	+	12714065	12716389	2325	12712154	12718298	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027758.RefGen_V4	1	+	12768360	12771997	3638	12767106	12773250	6144	retained	8	6	5	3	252	0	0	0
Zm00001d027759.RefGen_V4	1	+	12848106	12850651	2546	12846306	12852450	6144	retained	4	0	0	1	55	0	0	0
Zm00001d027760.RefGen_V4	1	+	13023613	13024482	870	13020975	13027119	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027761.RefGen_V4	1	+	13027209	13027778	570	13024421	13030565	6144	retained	2	1	0	1	42	0	0	0
Zm00001d027762.RefGen_V4	1	+	13028955	13030569	1615	13026689	13032833	6144	retained	6	1	1	1	107	0	0	0
Zm00001d027763.RefGen_V4	1	+	13052386	13053952	1567	13050096	13056240	6144	retained	2	1	1	1	55	0	0	0
Zm00001d027764.RefGen_V4	1	-	13059219	13060512	1294	13056793	13062937	6144	retained	5	2	0	1	94	0	0	0
Zm00001d027766.RefGen_V4	1	+	13137072	13140293	3222	13135610	13141754	6144	retained	2	0	1	1	42	0	0	0
Zm00001d027767.RefGen_V4	1	+	13143086	13145452	2367	13141196	13147340	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027768.RefGen_V4	1	+	13166917	13176199	9283	13165413	13177701	12288	retained	38	23	34	18	1546	0	0	0
Zm00001d027769.RefGen_V4	1	+	13177255	13183634	6380	13174300	13186588	12288	retained	13	2	10	4	353	0	0	0
Zm00001d027771.RefGen_V4	1	+	13240016	13243454	3439	13238662	13244806	6144	retained	4	1	1	1	81	0	0	0
Zm00001d027772.RefGen_V4	1	-	13250766	13250972	207	13247796	13253940	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027773.RefGen_V4	1	+	13253409	13258417	5009	13252840	13258984	6144	retained	6	0	2	2	109	0	0	0
Zm00001d027775.RefGen_V4	1	+	13337249	13337599	351	13334351	13340495	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027784.RefGen_V4	1	+	13438799	13439726	928	13436190	13442334	6144	retained	3	2	1	1	81	0	0	0
Zm00001d027787.RefGen_V4	1	+	13461684	13461890	207	13458714	13464858	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027788.RefGen_V4	1	+	13475153	13483253	8101	13473058	13485346	12288	retained	25	48	91	46	2588	87	1	1
Zm00001d027789.RefGen_V4	1	+	13528222	13533144	4923	13527610	13533754	6144	retained	6	3	1	2	134	0	0	0
Zm00001d027790.RefGen_V4	1	+	13576388	13580832	4445	13575537	13581681	6144	retained	6	2	0	1	106	0	0	0
Zm00001d027791.RefGen_V4	1	-	13592625	13600205	7581	13590270	13602558	12288	retained	6	0	0	1	81	0	0	0
Zm00001d027792.RefGen_V4	1	+	13619804	13620061	258	13616860	13623004	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027794.RefGen_V4	1	-	13666924	13673869	6946	13664252	13676540	12288	retained	12	2	1	2	206	0	0	0
Zm00001d027795.RefGen_V4	1	+	13675280	13675507	228	13672321	13678465	6144	retained	1	0	0	1	16	0	0	0
Zm00001d027797.RefGen_V4	1	+	13692457	13692684	228	13689498	13695642	6144	retained	1	0	0	1	16	0	0	0
